slope_deg,longitudinal_accel_mps2,speed_mps,turn_radius_m,yaw_rate_radps,lateral_accel_mps2,required_uphill_force_n,motor_torque_each_nm,continuous_torque_safety_factor,traction_safety_factor,resultant_lean_deg,inner_wheel_speed_mps,outer_wheel_speed_mps,head_combined_load_n,magnetic_retention_safety_factor,pass,check_continuous_torque,check_wheel_shell_traction,check_resultant_lean,check_wheel_speed,check_magnetic_head_combined_shock
6.5,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,14.647856687675223,0.4882618895891741,1.2288487240010537,7.646169838228779,8.260759907320388,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.5,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,15.574156687675222,0.5191385562558408,1.155760813312254,7.191400616165138,8.834098045143275,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.5,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,16.50045668767522,0.5500152229225074,1.090878897518324,6.787690917891793,9.405867947305616,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.5,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,17.42675668767522,0.580891889589174,1.032894434839398,6.426898705667367,9.975926080292929,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.5,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,18.35305668767522,0.6117685562558407,0.9807630579644908,6.102525694001277,10.544139369395126,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.0,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,12.585636859985444,0.41952122866618147,1.4302017609636337,8.899033179329276,7.030635511964172,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.0,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,13.511936859985443,0.45039789533284813,1.3321554257188404,8.288967093361673,7.607366205792959,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.0,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,14.438236859985444,0.4812745619995148,1.2466896183069092,7.75717984724299,8.182884592789012,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.0,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,15.364536859985444,0.5121512286661815,1.1715289672595477,7.2895135740594075,8.75701202091833,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.0,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,16.290836859985443,0.5430278953328481,1.1049156132802918,6.875030482632927,9.329588751182746,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.0,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,17.217136859985445,0.5739045619995149,1.0454699957595164,6.505146640281437,9.900469112699845,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.0,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,18.143436859985442,0.6047812286661814,0.9920942839500388,6.173031100133575,10.46951829415406,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.0,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,19.069736859985444,0.6356578953328481,0.9439039527477643,5.873180150430533,11.036610170147878,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.5,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,13.301358587321504,0.44337861957738345,1.3532452254281089,8.4201925137749,7.528580012651234,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.5,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,14.227658587321503,0.4742552862440501,1.265141406755437,7.871990975367163,8.104909368568023,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.5,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,15.153958587321505,0.5051319529107169,1.1878084459765925,7.3908081082988,8.679868354162407,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.5,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,16.080258587321502,0.5360086195773834,1.1193849839076666,6.9650621220921485,9.253294344913494,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.5,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,17.006558587321503,0.5668852862440502,1.0584151936194257,6.585694538076428,9.825039417126417,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.5,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,17.9328585873215,0.5977619529107168,1.0037440440603242,6.245518496375352,10.394966935156303,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.5,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,18.859158587321502,0.6286386195773834,0.9544434295229326,5.938759117031581,10.962949246868405,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
7.5,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,19.7854585873215,0.6595152862440501,0.909759049584748,5.660722975193988,11.528866096322728,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
8.0,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,14.016067364702838,0.4672022454900946,1.284240402934281,7.990829173813305,8.026778695632023,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
8.0,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,14.942367364702838,0.49807891215676126,1.2046283939263844,7.495465562208614,8.6026118559273,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
8.0,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,15.868667364702839,0.528955578823428,1.13431075126308,7.057933563414721,9.176929929717563,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
8.0,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,16.79496736470284,0.5598322454900946,1.0717496264880944,6.668664342592587,9.74958261705774,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
8.0,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,17.72126736470284,0.5907089121567614,1.0157287077476376,6.320089737096413,10.320431364678363,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
8.0,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,18.647567364702837,0.6215855788234279,0.9652733596807598,6.006145349124727,10.889346920459458,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
8.0,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,19.57386736470284,0.6524622454900947,0.9195934387733227,5.721914730145119,11.456207653811171,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
8.0,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,20.500167364702836,0.6833389121567612,0.8780416120403182,5.463370030473091,12.020898381893923,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,False,True,True
