time_s,x_m,y_m,heading_deg,left_mps,right_mps
3.179999999999976,0.5059231189174231,0.7424893073201212,68.32521706935059,0.241875,0.35812499999999997
3.189999999999976,0.5087151399999649,0.7435868583552182,68.54007624252465,0.241875,0.35812499999999997
3.1999999999999758,0.5115112572578665,0.7446739316186483,68.7549354156987,0.241875,0.35812499999999997
3.2099999999999755,0.5143114313707753,0.7457505118234614,68.96979458887274,0.241875,0.35812499999999997
3.2199999999999753,0.5171156229612888,0.7468165838302664,69.1846537620468,0.241875,0.35812499999999997
3.229999999999975,0.519923792595509,0.7478721326474431,69.39951293522086,0.241875,0.35812499999999997
3.239999999999975,0.5227359007835968,0.7489171434313537,69.61437210839492,0.241875,0.35812499999999997
3.2499999999999747,0.525551907980327,0.7499516014865514,69.82923128156897,0.241875,0.35812499999999997
3.2599999999999745,0.528371774585645,0.7509754922659867,70.04409045474301,0.241875,0.35812499999999997
3.2699999999999743,0.531195460945223,0.7519888013712124,70.25894962791708,0.241875,0.35812499999999997
3.279999999999974,0.5340229273510181,0.7529915145525858,70.47380880109112,0.241875,0.35812499999999997
3.289999999999974,0.5368541340418306,0.7539836177094695,70.68866797426519,0.241875,0.35812499999999997
3.2999999999999736,0.539689041203863,0.7549650968904292,70.90352714743923,0.241875,0.35812499999999997
3.3099999999999734,0.54252760897128,0.7559359382934301,71.1183863206133,0.241875,0.35812499999999997
3.319999999999973,0.5453697974267694,0.7568961282660308,71.33324549378735,0.241875,0.35812499999999997
3.329999999999973,0.5482155666021027,0.7578456533055757,71.5481046669614,0.241875,0.35812499999999997
3.3399999999999728,0.5510648764786977,0.7587845000593847,71.76296384013546,0.241875,0.35812499999999997
3.3499999999999726,0.5539176869881814,0.7597126553249407,71.9778230133095,0.241875,0.35812499999999997
3.3599999999999723,0.556773958012953,0.7606301060500755,72.19268218648357,0.241875,0.35812499999999997
3.369999999999972,0.5596336493867482,0.7615368393331536,72.40754135965761,0.241875,0.35812499999999997
3.379999999999972,0.5624967208952042,0.762432842423253,72.62240053283168,0.241875,0.35812499999999997
3.3899999999999717,0.5653631322764251,0.7633181027203451,72.83725970600572,0.241875,0.35812499999999997
3.3999999999999715,0.5682328432215481,0.7641926077754714,73.05211887917977,0.241875,0.35812499999999997
3.4099999999999713,0.5711058133753103,0.765056345290919,73.26697805235383,0.241875,0.35812499999999997
3.419999999999971,0.5739820023366162,0.7659093031203935,73.48183722552788,0.241875,0.35812499999999997
3.429999999999971,0.5768613696591061,0.7667514692691894,73.69669639870195,0.241875,0.35812499999999997
3.4399999999999706,0.5797438748517243,0.767582831894359,73.911555571876,0.241875,0.35812499999999997
3.4499999999999704,0.5826294773792892,0.7684033793048793,74.12641474505006,0.241875,0.35812499999999997
3.45999999999997,0.5855181366630626,0.7692130999618157,74.3412739182241,0.241875,0.35812499999999997
3.46999999999997,0.5884098120813211,0.7700119824784849,74.55613309139815,0.241875,0.35812499999999997
3.47999999999997,0.5913044629699268,0.7708000156206145,74.77099226457221,0.241875,0.35812499999999997
3.4899999999999696,0.594202048622899,0.7715771883065016,74.98585143774626,0.241875,0.35812499999999997
